Items	Items_URL	Class	Class_ID	Items_ID	Class_URL
乳液面霜	https://item.jd.com/1951721438.html	面部护肤	1316,1381,1391	1951721438	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/11145285374.html	面部护肤	1316,1381,1391	11145285374	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1073883112.html	面部护肤	1316,1381,1391	1073883112	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32162875132.html	面部护肤	1316,1381,1391	32162875132	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/26025121454.html	面部护肤	1316,1381,1391	26025121454	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1982090388.html	面部护肤	1316,1381,1391	1982090388	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1993906871.html	面部护肤	1316,1381,1391	1993906871	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25540445034.html	面部护肤	1316,1381,1391	25540445034	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/36643084619.html	面部护肤	1316,1381,1391	36643084619	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/5378398.html	面部护肤	1316,1381,1391	5378398	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4803290.html	面部护肤	1316,1381,1391	4803290	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1951877569.html	面部护肤	1316,1381,1391	1951877569	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10777698881.html	面部护肤	1316,1381,1391	10777698881	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10741277412.html	面部护肤	1316,1381,1391	10741277412	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/22781734843.html	面部护肤	1316,1381,1391	22781734843	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/19581043929.html	面部护肤	1316,1381,1391	19581043929	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/17201695672.html	面部护肤	1316,1381,1391	17201695672	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32448576470.html	面部护肤	1316,1381,1391	32448576470	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/700362.html	面部护肤	1316,1381,1391	700362	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1952425210.html	面部护肤	1316,1381,1391	1952425210	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/17169296719.html	面部护肤	1316,1381,1391	17169296719	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1966338520.html	面部护肤	1316,1381,1391	1966338520	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25512016286.html	面部护肤	1316,1381,1391	25512016286	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1054732943.html	面部护肤	1316,1381,1391	1054732943	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28937279972.html	面部护肤	1316,1381,1391	28937279972	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/37251919914.html	面部护肤	1316,1381,1391	37251919914	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1026305886.html	面部护肤	1316,1381,1391	1026305886	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1977480304.html	面部护肤	1316,1381,1391	1977480304	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28101150044.html	面部护肤	1316,1381,1391	28101150044	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4477505.html	面部护肤	1316,1381,1391	4477505	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/2181238.html	面部护肤	1316,1381,1391	2181238	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/20825926599.html	面部护肤	1316,1381,1391	20825926599	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/11159353319.html	面部护肤	1316,1381,1391	11159353319	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/13210530422.html	面部护肤	1316,1381,1391	13210530422	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/26440786961.html	面部护肤	1316,1381,1391	26440786961	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28264049033.html	面部护肤	1316,1381,1391	28264049033	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/29787598589.html	面部护肤	1316,1381,1391	29787598589	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/8646146.html	面部护肤	1316,1381,1391	8646146	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/33741156384.html	面部护肤	1316,1381,1391	33741156384	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/8161746.html	面部护肤	1316,1381,1391	8161746	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/7532481.html	面部护肤	1316,1381,1391	7532481	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4044933.html	面部护肤	1316,1381,1391	4044933	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10362869032.html	面部护肤	1316,1381,1391	10362869032	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/23950465617.html	面部护肤	1316,1381,1391	23950465617	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/33584472913.html	面部护肤	1316,1381,1391	33584472913	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1034865243.html	面部护肤	1316,1381,1391	1034865243	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/23920854462.html	面部护肤	1316,1381,1391	23920854462	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25673181225.html	面部护肤	1316,1381,1391	25673181225	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6269916.html	面部护肤	1316,1381,1391	6269916	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/8374151.html	面部护肤	1316,1381,1391	8374151	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/19674319504.html	面部护肤	1316,1381,1391	19674319504	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/29650136858.html	面部护肤	1316,1381,1391	29650136858	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32399006417.html	面部护肤	1316,1381,1391	32399006417	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/16640753442.html	面部护肤	1316,1381,1391	16640753442	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/3438899.html	面部护肤	1316,1381,1391	3438899	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1962101919.html	面部护肤	1316,1381,1391	1962101919	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1962531521.html	面部护肤	1316,1381,1391	1962531521	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12692883496.html	面部护肤	1316,1381,1391	12692883496	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10112096832.html	面部护肤	1316,1381,1391	10112096832	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27494249438.html	面部护肤	1316,1381,1391	27494249438	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4656332.html	面部护肤	1316,1381,1391	4656332	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10376310997.html	面部护肤	1316,1381,1391	10376310997	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12082447815.html	面部护肤	1316,1381,1391	12082447815	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10113182359.html	面部护肤	1316,1381,1391	10113182359	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10521744999.html	面部护肤	1316,1381,1391	10521744999	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/24742078917.html	面部护肤	1316,1381,1391	24742078917	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/857246.html	面部护肤	1316,1381,1391	857246	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10089752180.html	面部护肤	1316,1381,1391	10089752180	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10255079230.html	面部护肤	1316,1381,1391	10255079230	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12536594885.html	面部护肤	1316,1381,1391	12536594885	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1262456171.html	面部护肤	1316,1381,1391	1262456171	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/23598792625.html	面部护肤	1316,1381,1391	23598792625	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28932005337.html	面部护肤	1316,1381,1391	28932005337	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1548512882.html	面部护肤	1316,1381,1391	1548512882	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/26879473882.html	面部护肤	1316,1381,1391	26879473882	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12191795669.html	面部护肤	1316,1381,1391	12191795669	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1323313.html	面部护肤	1316,1381,1391	1323313	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1166333595.html	面部护肤	1316,1381,1391	1166333595	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/3308561.html	面部护肤	1316,1381,1391	3308561	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1802283108.html	面部护肤	1316,1381,1391	1802283108	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10127034539.html	面部护肤	1316,1381,1391	10127034539	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10492540982.html	面部护肤	1316,1381,1391	10492540982	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10492540987.html	面部护肤	1316,1381,1391	10492540987	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1118611068.html	面部护肤	1316,1381,1391	1118611068	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28010322779.html	面部护肤	1316,1381,1391	28010322779	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1029267739.html	面部护肤	1316,1381,1391	1029267739	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10124660375.html	面部护肤	1316,1381,1391	10124660375	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/5941049.html	面部护肤	1316,1381,1391	5941049	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/11468244107.html	面部护肤	1316,1381,1391	11468244107	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/31172071597.html	面部护肤	1316,1381,1391	31172071597	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/20825926598.html	面部护肤	1316,1381,1391	20825926598	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/8127040.html	面部护肤	1316,1381,1391	8127040	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1951808284.html	面部护肤	1316,1381,1391	1951808284	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1974751167.html	面部护肤	1316,1381,1391	1974751167	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1957968255.html	面部护肤	1316,1381,1391	1957968255	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/24741472901.html	面部护肤	1316,1381,1391	24741472901	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10126427914.html	面部护肤	1316,1381,1391	10126427914	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12841534985.html	面部护肤	1316,1381,1391	12841534985	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/14273575269.html	面部护肤	1316,1381,1391	14273575269	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1322688229.html	面部护肤	1316,1381,1391	1322688229	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32783539446.html	面部护肤	1316,1381,1391	32783539446	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1967841244.html	面部护肤	1316,1381,1391	1967841244	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1431583557.html	面部护肤	1316,1381,1391	1431583557	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/21570682788.html	面部护肤	1316,1381,1391	21570682788	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28752024449.html	面部护肤	1316,1381,1391	28752024449	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1024456938.html	面部护肤	1316,1381,1391	1024456938	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/21481153513.html	面部护肤	1316,1381,1391	21481153513	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25517484424.html	面部护肤	1316,1381,1391	25517484424	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10053990302.html	面部护肤	1316,1381,1391	10053990302	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/190371.html	面部护肤	1316,1381,1391	190371	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32857725658.html	面部护肤	1316,1381,1391	32857725658	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1005424351.html	面部护肤	1316,1381,1391	1005424351	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25531837458.html	面部护肤	1316,1381,1391	25531837458	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6373775.html	面部护肤	1316,1381,1391	6373775	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/3866053.html	面部护肤	1316,1381,1391	3866053	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/19416473087.html	面部护肤	1316,1381,1391	19416473087	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4007715.html	面部护肤	1316,1381,1391	4007715	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/14065668966.html	面部护肤	1316,1381,1391	14065668966	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28073730494.html	面部护肤	1316,1381,1391	28073730494	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6419631.html	面部护肤	1316,1381,1391	6419631	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1060480.html	面部护肤	1316,1381,1391	1060480	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/5059671.html	面部护肤	1316,1381,1391	5059671	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10442807588.html	面部护肤	1316,1381,1391	10442807588	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1957968260.html	面部护肤	1316,1381,1391	1957968260	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32375703234.html	面部护肤	1316,1381,1391	32375703234	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/33206730681.html	面部护肤	1316,1381,1391	33206730681	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1950519982.html	面部护肤	1316,1381,1391	1950519982	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25626611274.html	面部护肤	1316,1381,1391	25626611274	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1629350921.html	面部护肤	1316,1381,1391	1629350921	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/26392811042.html	面部护肤	1316,1381,1391	26392811042	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/5186855.html	面部护肤	1316,1381,1391	5186855	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/100000301537.html	面部护肤	1316,1381,1391	100000301537	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27862158907.html	面部护肤	1316,1381,1391	27862158907	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/31816501554.html	面部护肤	1316,1381,1391	31816501554	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1994079756.html	面部护肤	1316,1381,1391	1994079756	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/17879637374.html	面部护肤	1316,1381,1391	17879637374	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/31045699704.html	面部护肤	1316,1381,1391	31045699704	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/31327978040.html	面部护肤	1316,1381,1391	31327978040	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32464816583.html	面部护肤	1316,1381,1391	32464816583	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10815608380.html	面部护肤	1316,1381,1391	10815608380	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1958775565.html	面部护肤	1316,1381,1391	1958775565	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6227960.html	面部护肤	1316,1381,1391	6227960	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1334616.html	面部护肤	1316,1381,1391	1334616	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10690581757.html	面部护肤	1316,1381,1391	10690581757	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10417910803.html	面部护肤	1316,1381,1391	10417910803	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/29171010816.html	面部护肤	1316,1381,1391	29171010816	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10258240110.html	面部护肤	1316,1381,1391	10258240110	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/13332599756.html	面部护肤	1316,1381,1391	13332599756	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/2939278.html	面部护肤	1316,1381,1391	2939278	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1053703080.html	面部护肤	1316,1381,1391	1053703080	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/37707965070.html	面部护肤	1316,1381,1391	37707965070	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10348457295.html	面部护肤	1316,1381,1391	10348457295	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/8476739.html	面部护肤	1316,1381,1391	8476739	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/17289710833.html	面部护肤	1316,1381,1391	17289710833	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/24805227559.html	面部护肤	1316,1381,1391	24805227559	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1588437755.html	面部护肤	1316,1381,1391	1588437755	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1970824613.html	面部护肤	1316,1381,1391	1970824613	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10437879648.html	面部护肤	1316,1381,1391	10437879648	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1982090387.html	面部护肤	1316,1381,1391	1982090387	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28081283822.html	面部护肤	1316,1381,1391	28081283822	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6527565.html	面部护肤	1316,1381,1391	6527565	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1346982.html	面部护肤	1316,1381,1391	1346982	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1965883983.html	面部护肤	1316,1381,1391	1965883983	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32407671452.html	面部护肤	1316,1381,1391	32407671452	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/29741888550.html	面部护肤	1316,1381,1391	29741888550	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/29960487798.html	面部护肤	1316,1381,1391	29960487798	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1007233047.html	面部护肤	1316,1381,1391	1007233047	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10412782422.html	面部护肤	1316,1381,1391	10412782422	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27246156642.html	面部护肤	1316,1381,1391	27246156642	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/17287423986.html	面部护肤	1316,1381,1391	17287423986	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1953764641.html	面部护肤	1316,1381,1391	1953764641	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10102035736.html	面部护肤	1316,1381,1391	10102035736	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/24804827694.html	面部护肤	1316,1381,1391	24804827694	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/24876359951.html	面部护肤	1316,1381,1391	24876359951	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27865189304.html	面部护肤	1316,1381,1391	27865189304	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/28318915389.html	面部护肤	1316,1381,1391	28318915389	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27305878735.html	面部护肤	1316,1381,1391	27305878735	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1959835432.html	面部护肤	1316,1381,1391	1959835432	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27147955728.html	面部护肤	1316,1381,1391	27147955728	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/31904249966.html	面部护肤	1316,1381,1391	31904249966	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12946088917.html	面部护肤	1316,1381,1391	12946088917	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/6269948.html	面部护肤	1316,1381,1391	6269948	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/12319390551.html	面部护肤	1316,1381,1391	12319390551	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1957968262.html	面部护肤	1316,1381,1391	1957968262	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/23797001325.html	面部护肤	1316,1381,1391	23797001325	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/4239233.html	面部护肤	1316,1381,1391	4239233	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32117426469.html	面部护肤	1316,1381,1391	32117426469	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/34552205857.html	面部护肤	1316,1381,1391	34552205857	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1972956196.html	面部护肤	1316,1381,1391	1972956196	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1972956197.html	面部护肤	1316,1381,1391	1972956197	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/11341781666.html	面部护肤	1316,1381,1391	11341781666	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1065685.html	面部护肤	1316,1381,1391	1065685	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10295435676.html	面部护肤	1316,1381,1391	10295435676	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/32407671444.html	面部护肤	1316,1381,1391	32407671444	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/10417905796.html	面部护肤	1316,1381,1391	10417905796	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25624105483.html	面部护肤	1316,1381,1391	25624105483	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25671113728.html	面部护肤	1316,1381,1391	25671113728	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/25412379623.html	面部护肤	1316,1381,1391	25412379623	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1965785490.html	面部护肤	1316,1381,1391	1965785490	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1977288604.html	面部护肤	1316,1381,1391	1977288604	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/13210530421.html	面部护肤	1316,1381,1391	13210530421	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/7405949.html	面部护肤	1316,1381,1391	7405949	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/18850754322.html	面部护肤	1316,1381,1391	18850754322	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/27176554442.html	面部护肤	1316,1381,1391	27176554442	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1007898437.html	面部护肤	1316,1381,1391	1007898437	https://list.jd.com/list.html?cat=1316,1381,1391
乳液面霜	https://item.jd.com/1491919868.html	面部护肤	1316,1381,1391	1491919868	https://list.jd.com/list.html?cat=1316,1381,1391
