Shop_ID	Shop_Name	URL1	URL2	shopID	venderID
AHC 京东自营旗舰店	AHC 京东自营旗舰店	http://mall.jd.com/index-1000121461.html	http://mall.jd.com/index-1000121461.html	1000121461	1000121461
OLAY玉兰油京东自营旗舰店	OLAY玉兰油京东自营旗舰店	http://mall.jd.com/index-1000002499.html	http://mall.jd.com/index-1000002499.html	1000002499	1000002499
尼伦个护专营店	尼伦个护专营店	http://mall.jd.com/index-684052.html	https://mall.jd.com/index-684052.html	684052	679054
京东自营	京东自营	http://mall.jd.com/index-0.html	http://mall.jd.com/index-0.html	0	0
科颜氏京东自营专区	科颜氏京东自营专区	http://mall.jd.com/index-1000007204.html	http://mall.jd.com/index-1000007204.html	1000007204	1000007204
OLAY玉兰油京东自营旗舰店	OLAY玉兰油京东自营旗舰店	http://mall.jd.com/index-1000002499.html	http://mall.jd.com/index-1000002499.html	1000002499	1000002499
SK-II京东自营官方旗舰店	SK-II京东自营官方旗舰店	http://mall.jd.com/index-1000009821.html	http://mall.jd.com/index-1000009821.html	1000009821	1000009821
丝塔芙京东自营官方旗舰店	丝塔芙京东自营官方旗舰店	http://mall.jd.com/index-1000007163.html	http://mall.jd.com/index-1000007163.html	1000007163	1000007163
OLAY玉兰油京东自营旗舰店	OLAY玉兰油京东自营旗舰店	http://mall.jd.com/index-1000002499.html	http://mall.jd.com/index-1000002499.html	1000002499	1000002499
OLAY玉兰油京东自营旗舰店	OLAY玉兰油京东自营旗舰店	http://mall.jd.com/index-1000002499.html	http://mall.jd.com/index-1000002499.html	1000002499	1000002499
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
珂润京东自营官方旗舰店	珂润京东自营官方旗舰店	http://mall.jd.com/index-1000007395.html	http://mall.jd.com/index-1000007395.html	1000007395	1000007395
