Items	URL	Class	Class_ID	Items_ID
卸妆	https://item.jd.com/1938255.html	面部护肤	1,878,120,968	1938255
卸妆	https://item.jd.com/34831537409.html	面部护肤	1,878,120,968	34831537409
卸妆	https://item.jd.com/1933838.html	面部护肤	1,878,120,968	1933838
卸妆	https://item.jd.com/1938301.html	面部护肤	1,878,120,968	1938301
卸妆	https://item.jd.com/29166526454.html	面部护肤	1,878,120,968	29166526454
卸妆	https://item.jd.com/1938303.html	面部护肤	1,878,120,968	1938303
卸妆	https://item.jd.com/30756366217.html	面部护肤	1,878,120,968	30756366217
卸妆	https://item.jd.com/34730530922.html	面部护肤	1,878,120,968	34730530922
卸妆	https://item.jd.com/1938328.html	面部护肤	1,878,120,968	1938328
卸妆	https://item.jd.com/1956785.html	面部护肤	1,878,120,968	1956785
卸妆	https://item.jd.com/1962780306.html	面部护肤	1,878,120,968	1962780306
卸妆	https://item.jd.com/2065281.html	面部护肤	1,878,120,968	2065281
卸妆	https://item.jd.com/2284921.html	面部护肤	1,878,120,968	2284921
卸妆	https://item.jd.com/1941425.html	面部护肤	1,878,120,968	1941425
卸妆	https://item.jd.com/30133561919.html	面部护肤	1,878,120,968	30133561919
卸妆	https://item.jd.com/2135144.html	面部护肤	1,878,120,968	2135144
卸妆	https://item.jd.com/35231592422.html	面部护肤	1,878,120,968	35231592422
卸妆	https://item.jd.com/1944621.html	面部护肤	1,878,120,968	1944621
卸妆	https://item.jd.com/1950305906.html	面部护肤	1,878,120,968	1950305906
卸妆	https://item.jd.com/29166526456.html	面部护肤	1,878,120,968	29166526456
卸妆	https://item.jd.com/8351991.html	面部护肤	1,878,120,968	8351991
卸妆	https://item.jd.com/2065275.html	面部护肤	1,878,120,968	2065275
卸妆	https://item.jd.com/25473617012.html	面部护肤	1,878,120,968	25473617012
卸妆	https://item.jd.com/28706581526.html	面部护肤	1,878,120,968	28706581526
卸妆	https://item.jd.com/1992454001.html	面部护肤	1,878,120,968	1992454001
卸妆	https://item.jd.com/34743599398.html	面部护肤	1,878,120,968	34743599398
卸妆	https://item.jd.com/29166526457.html	面部护肤	1,878,120,968	29166526457
卸妆	https://item.jd.com/1993389812.html	面部护肤	1,878,120,968	1993389812
卸妆	https://item.jd.com/23472937364.html	面部护肤	1,878,120,968	23472937364
卸妆	https://item.jd.com/7917666.html	面部护肤	1,878,120,968	7917666
卸妆	https://item.jd.com/1938092.html	面部护肤	1,878,120,968	1938092
卸妆	https://item.jd.com/5933823.html	面部护肤	1,878,120,968	5933823
卸妆	https://item.jd.com/2065268.html	面部护肤	1,878,120,968	2065268
卸妆	https://item.jd.com/3945897.html	面部护肤	1,878,120,968	3945897
防晒	https://item.jd.com/28111615048.html	面部护肤	1,878,120,972	28111615048
防晒	https://item.jd.com/27153271623.html	面部护肤	1,878,120,972	27153271623
防晒	https://item.jd.com/1965650212.html	面部护肤	1,878,120,972	1965650212
防晒	https://item.jd.com/29883593080.html	面部护肤	1,878,120,972	29883593080
防晒	https://item.jd.com/1027986248.html	面部护肤	1,878,120,972	1027986248
防晒	https://item.jd.com/1980908952.html	面部护肤	1,878,120,972	1980908952
防晒	https://item.jd.com/1992363262.html	面部护肤	1,878,120,972	1992363262
防晒	https://item.jd.com/5393911.html	面部护肤	1,878,120,972	5393911
防晒	https://item.jd.com/1957685865.html	面部护肤	1,878,120,972	1957685865
防晒	https://item.jd.com/1981219416.html	面部护肤	1,878,120,972	1981219416
防晒	https://item.jd.com/30640271603.html	面部护肤	1,878,120,972	30640271603
防晒	https://item.jd.com/1985983713.html	面部护肤	1,878,120,972	1985983713
防晒	https://item.jd.com/17424431250.html	面部护肤	1,878,120,972	17424431250
防晒	https://item.jd.com/7040370.html	面部护肤	1,878,120,972	7040370
防晒	https://item.jd.com/1979669109.html	面部护肤	1,878,120,972	1979669109
防晒	https://item.jd.com/1961691585.html	面部护肤	1,878,120,972	1961691585
防晒	https://item.jd.com/1982384329.html	面部护肤	1,878,120,972	1982384329
防晒	https://item.jd.com/3131630.html	面部护肤	1,878,120,972	3131630
防晒	https://item.jd.com/1979586149.html	面部护肤	1,878,120,972	1979586149
防晒	https://item.jd.com/27178568483.html	面部护肤	1,878,120,972	27178568483
防晒	https://item.jd.com/7817639.html	面部护肤	1,878,120,972	7817639
防晒	https://item.jd.com/31637674526.html	面部护肤	1,878,120,972	31637674526
防晒	https://item.jd.com/7405883.html	面部护肤	1,878,120,972	7405883
防晒	https://item.jd.com/7378674.html	面部护肤	1,878,120,972	7378674
防晒	https://item.jd.com/25473617206.html	面部护肤	1,878,120,972	25473617206
防晒隔离	https://item.jd.com/1959832646.html	面部护肤	-1,530,171,016	1959832646
防晒隔离	https://item.jd.com/1959832647.html	面部护肤	-1,530,171,016	1959832647
防晒隔离	https://item.jd.com/1959832648.html	面部护肤	-1,530,171,016	1959832648
防晒隔离	https://item.jd.com/1959832649.html	面部护肤	-1,530,171,016	1959832649
防晒隔离	https://item.jd.com/1959832650.html	面部护肤	-1,530,171,016	1959832650
防晒隔离	https://item.jd.com/1959832651.html	面部护肤	-1,530,171,016	1959832651
防晒隔离	https://item.jd.com/1959848047.html	面部护肤	-1,530,171,016	1959848047
防晒隔离	https://item.jd.com/1959848048.html	面部护肤	-1,530,171,016	1959848048
防晒隔离	https://item.jd.com/1959848049.html	面部护肤	-1,530,171,016	1959848049
防晒隔离	https://item.jd.com/1959848050.html	面部护肤	-1,530,171,016	1959848050
防晒隔离	https://item.jd.com/1959850325.html	面部护肤	-1,530,171,016	1959850325
眼部护理	https://item.jd.com/1959796603.html	面部护肤	-1,530,174,783	1959796603
